Brand,Item Name,Price,Size,Description,Extra Info,Colors,Image URL,No Of Seller Listings,No Of Sold Seller Listings,Seller Avg. Shipping Time,No of Seller Love Notes,Product Link
N/A,"
            Handmade hand pressed fabric button earrings 5  pairs
          ","
              C$10
            ","
              US OS
            ","
          Handmade earrings
Hand pressed fabric button earrings
5 pairs as shown
        ","Price Dropped: 23%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/06/66dae536eba4c4472fb4dec4/s_66dae53815ad5434fffac1a2.png,8839,7600+,1 day,100+,https://poshmark.ca/listing/Handmade-hand-pressed-fabric-button-earrings-5-pairs-66dae536eba4c4472fb4dec4
N/A,"
            Silver Boho Style Drop Earrings.  New.
          ","
              C$17
            ","
              US OS
            ","
          Lovely boho style silver toned earrings. Turquoise stone in the center. 

Approximate drop length: 5cm
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue, Silver, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/02/66d578ea3fd8e7e586e5e749/s_66d578eb580123eae54f29e5.jpg,225,80+,1 day,13,https://poshmark.ca/listing/Silver-Boho-Style-Drop-Earrings-New-66d578ea3fd8e7e586e5e749
N/A,"
            Snowflake Zircon Brooch
          ","
              C$40
            ","
              US OS
            ","
          🌷Bundles and offers welcome!🌻

Material: White Gold Plated Copper, Zircon
Size: 1.65""X1.65"" (4.2cmX4.2cm)
Color: Silver tone.

🌷Mix 'n' match and send me an offer, I can't accept an offer if you don't ask. 🌻
        ",N/A,"N/A, N/A, N/A, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/02/26/65dd05a6a0aeb711ea7931ce/s_65dd075652eee16de623cf27.jpg,480,95+,1 day,16,https://poshmark.ca/listing/Snowflake-Zircon-Brooch-65dd05a6a0aeb711ea7931ce
N/A,"
            NEW💎Silver Chunky Hoop Earrings*Hollow Heart Design
          ","
              C$29
            ","
              US OS
            ","
          ****BRAND NEW****

*****BUNDLE & SAVE MORE****

Material: Rhodium On Stainless Steel 

✅Waterproof
✅Sweatproof 
✅Oceanproof
✅Worry Proof
✅Hypoallergenic 
✅Tarnish Free

💧Waterproof jewelry that won't tarnish. You can shower, swim and exercise every day while wearing it. 

Your jewellery will be packaged in gift pouches & boxes

Just a reminder, all sales are final. If you have any questions, don't hesitate to get in touch with us.



Other Listings: Waterproof Jewelry Sweatproof Jewelry Ocean Inspired Jewelry Vintage Inspired Jewelry Water Resistant Jewelry Lightweight Earrings Statement Earrings Bold Earrings Chunky Earrings Modern Earrings Dainty Jewelry Everyday Jewelry Minimalist Jewelry prom rose gold cushion retro princess chain radiant ctw aqua party snake flat necklace bracelet simple circle bangle micro earring pear cut carat moon star flower daisy anniversary heart fine coin vintage style Christmas Thanksgiving Mother's day jewelry bridal sapphire emerald plated filled promise braided solitaire solid black green blue winter spring summer fall zodiac constellation astrology choker minimalist bridemaid babyshower graduation crown pearl link holiday chain paveengagement band diamond heart 10k 14k 18k 22k 24k weddings cross opal antique pink 24k gift halo herringbone round crystal chunky jewel 925 sterling silver hoop tennis friend bling bridal star love natural
        ","Seller Discount: 25% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Silver, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/07/26/66a34ce4bfd9a60d1e15a719/s_66a34cfdd399ff4ead40fde6.jpg,448,45+,1 day,1,https://poshmark.ca/listing/NEWSilver-Chunky-Hoop-EarringsHollow-Heart-Design-66a34ce4bfd9a60d1e15a719
Spirit,"
            Clown Choker Necklace
          ","
              C$18
            ","
              US OS
            ","
          Clown Choker Necklace 
Wore for 1 Halloween 
Measurements of necklace in pictures 
Little makeup rub on inside of necklace from wearing it on Halloween. 

Wore this piece with Killer clown costume, Outfit and other accessories sold separately, available in my closet. 
Remember to bundle!! 

A
Bin 12
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Red, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/05/26/6652f89164f5a23993a87a88/s_6652f89174127141f5aaec61.jpg,2465,1700+,1 day,100+,https://poshmark.ca/listing/Clown-Choker-Necklace-6652f89164f5a23993a87a88
N/A,"
            Lollipop Brooch Lollipop Pin Rhinestone Candy Brooch Pin
          ","
              C$19
            ","
              US OS
            ","
          🌷Bundles and offers welcome!🌻
✿✿Size: 1.85""X 1.06"" (4.7cm by 2.7cm)
🌷Mix 'n' match and send me an offer, I can't accept an offer if you don't ask. 🌻
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/03/04/65e61b4cff0484a3071b4fc9/s_65e61b8e4bf9ff5c078324a9.jpg,480,95+,1 day,16,https://poshmark.ca/listing/Lollipop-Brooch-Lollipop-Pin-Rhinestone-Candy-Brooch-Pin-65e61b4cff0484a3071b4fc9
estate,"
            Sterling and Black Onyx Bangle 1.25"" teardrop stone Bracelet marked 925  7.5 in
          ","
              C$230
            ","
              US OS
            ","
          The new owner will covet this gorgeous chunky yet elegant vintage bracelet with a large onyx natural stone in 925 sterling bad. Hook closure. Smooth lines.  Stunning.  7.5"" bracelet with a 1.25 x 1"" gorgeous onyx. 23 g in excellent condition with minor wear. Marked 925. Please see my other listings for more great finds.
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Silver, Black",https://di2ponv0v5otw.cloudfront.net/posts/2024/05/20/664c02d87fc8262775ae739e/s_664c0318dc327d83cb9eccb3.jpeg,483,50+,1 day,11,https://poshmark.ca/listing/Sterling-and-Black-Onyx-Bangle-125-teardrop-stone-Bracelet-marked-925-75-in-664c02d87fc8262775ae739e
Affordable Fashion Finds,"
            18k Gold  Plated Link Chain Necklace
          ","
              C$35
            ","
              43cm
            ","
          18k gold plated link chain choker necklace, brand new
Length: 43cm

Pro seller, same/next day shipping, bundle to save on shipping 
Comes from pet and smoke free home
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gold, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2023/11/17/655739bb6da06e3c5b0fd6b4/s_655739c3382db8ae4e20496d.jpeg,2801,1800+,1 day,100+,https://poshmark.ca/listing/18k-Gold-Plated-Link-Chain-Necklace-655739bb6da06e3c5b0fd6b4
carrot Classics,"
            Beaded flower necklace
          ","
              C$20
            ","
              US OS
            ","
          daisy necklaces, seed bead flower choker, Daisy Flower, necklace flower.
- 18 in long
        ","Seller Discount: 15% off 5+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Green, White, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/05/66b0cd6e8e40fda50a3d929d/s_66b0cd6fcf86b16187f9a592.jpeg,1825,100+,1 day,19,https://poshmark.ca/listing/Beaded-flower-necklace-66b0cd6e8e40fda50a3d929d
N/A,"
            Silver metal contemporary earrings. BNWT
          ","
              C$6
            ","
              US OS
            ","
          Silver metal contemporary earrings. BNWT
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Silver, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/09/66dfe53fbc6e1c3515695c1d/s_66dfe541b1ef583b1abd9e4c.jpg,344,75+,1 day,18,https://poshmark.ca/listing/Silver-metal-contemporary-earrings-BNWT-66dfe53fbc6e1c3515695c1d
Melanie Lynn,"
            Melanie Lynn Cuff Bracelet
          ","
              C$18
            ","
              US OS
            ","
          Excellent Pre-❤️Condition 

Comes from a Smoke & Pet Free Home.

🌟Make an offer🌟 all reasonable offers are welcome or you can bundle 🛍and save 💰on shipping fees📦💛.

All sales are final & sold as is.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Gray, N/A, N/A, N/A",N/A,3608,2000+,1 day,100+,https://poshmark.ca/listing/Melanie-Lynn-Cuff-Bracelet-663ea17315460026f94fb6c7
Dior,"
            Authentic vintage preowned Christian Dior rhinestone gold plated earrings
          ","
              C$160
            ","
              US OS
            ","
          Authentic vintage Christian Dior rhinestone gold plated earrings
in good vintage condition 
just normal signs of usage
length0.6”
height-0.8”
        ",N/A,"N/A, N/A, N/A, Gold, N/A, N/A, N/A",N/A,524,300+,1 day,44,https://poshmark.ca/listing/Authentic-vintage-preowned-Christian-Dior-rhinestone-gold-plated-earrings-66ae3905a5bb3412fd839bdf
Made by Megan,"
            *NEW* Handmade Boutique Earrings made with Crystals & Gemstones - Blues and opal
          ","
              C$36
            ","
              US OS
            ","
          These remind me of a beautiful day on the ocean

*NEW* Handmade Boutique Earrings made with Crystals & Gemstones - Earrings posts with backings
Amazonite
Agate
Opalite
Jasper

Gold Plated Findings
        ","Seller Discount: 25% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue, White, N/A, N/A, N/A",N/A,880,200+,1 day,37,https://poshmark.ca/listing/NEW-Handmade-Boutique-Earrings-made-with-Crystals-Gemstones-Blues-and-opal-669b77cc6da06ec0d9d846a8
Vintage,"
            Vintage Faux Pearl Collar & Purse
          ","
              C$50
            ","
              US OS
            ","
          Vintage Faux Pearl Collar & Purse.
A lovely, vintage beaded collar. The top is a variety of different sized, off white faux pearl beads. The bottom is a beige satin lining. It has a hook and eye clasp.

It measures 16"" long and Aprox 1 1/2"" wide.
It is in very good vintage condition. There is some slight bald spots on the beaded purse.



Hi there, Thanks for stopping by my closet 😊

Combine Items, For Cheaper Shipping!!

Sign up now with my code ARCHAICCHARM to save C$15 on your first order. Hurry—this code is only valid for a limited time!

*All Vintage & Antique items have been priced according to their condition and any faults as described.Please note that vintage & antique pieces carry signs of previous wear. It is these imperfections which, in my opinion, hold much of the beauty of vintage fashion as they have been loved before. But this should be considered before purchasing.*

Follow and visit my Closet often, I'm always listing new and unusual findings!

Please feel free to contact me either before or after a purchase, Check out more of my vintage and antique finds at: 
https://www.instagram.com/archaic.charm/
Or TikTok  archaiccharm 

NOTE: Colors may slightly vary with different computer screens
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, Cream, Pink, N/A, N/A, N/A",N/A,238,5+,1 day,2,https://poshmark.ca/listing/Vintage-Faux-Pearl-Collar-Purse-66cc34aac479b8b928937546
Vintage,"
            Vintage Gold-tone Snowflake Style Clip On Earrings w/ Clear Rhinestones
          ","
              C$14
            ","
              US OS
            ","
          Vintage Gold-tone Snowflake Style Clip On Earrings w/ Clear Rhinestones 
•
•
*Unless otherwise stated, all items are in used condition with minor signs of wear/no signs of wear. We do our best to mention/picture any big flaws.*
**Reasonable offers will be considered! All sales are final.**
***Please ask any questions before purchasing.***

Buyer’s Opinion may vary!
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Silver, N/A, N/A, N/A",N/A,177,85+,1 day,13,https://poshmark.ca/listing/Vintage-Goldtone-Snowflake-Style-Clip-On-Earrings-w-Clear-Rhinestones-66b40b88b9bd7494dde239db
Banana Republic,"
            BANANA REPUBLIC Chain Link Necklace in GOLD (Also in Silver!), with BR Gift Box
          ","
              C$40
            ","
              US OS
            ","
          Dress it up or dress it down, the Banana Republic jewellery collection is filled with pieces that add instant polish to every outfit.

Available in Gold and Silver! Wear them together for a unique classic look.

Beautiful, thick design with lobster clasp closure. Hypoallergenic. Comes in a Banana Republic gift box making it extra special.

This was $86 retail and is completely SOLD OUT and no longer available so make it yours before it's gone!
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gold, N/A, N/A, N/A",N/A,1191,800+,1 day,100+,https://poshmark.ca/listing/BANANA-REPUBLIC-Chain-Link-Necklace-in-GOLD-Also-in-Silver-with-BR-Gift-Box-64dfd822fe2504f6e71a9c93
N/A,"
            Vintage 80’s Costume Disco Silver Toned Mesh Earrings
          ","
              C$34
            ","
              US OS
            ","
          Width = 1.5in
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Silver, N/A, N/A",N/A,1004,400+,1 day,54,https://poshmark.ca/listing/Vintage-80s-Costume-Disco-Silver-Toned-Mesh-Earrings-66dc4c9cfee468623aa333a4
N/A,"
            Snowflake Brooch Rotatable Brooch Zircon Snowflake Pin
          ","
              C$25
            ","
              US OS
            ","
          🌷Bundles and offers welcome!🌻

Size: 1.1""X1.1""(2.8CMX2.8CM)
Color: Gold tone.

🌷Mix 'n' match and send me an offer, I can't accept an offer if you don't ask. 🌻
        ",N/A,"N/A, N/A, N/A, N/A, N/A, N/A",N/A,480,95+,1 day,16,https://poshmark.ca/listing/Snowflake-Brooch-Rotatable-Brooch-Zircon-Snowflake-Pin-65e0fe8f92e491934c50611b
N/A,"
            14k natural  pearl pendant
          ","
              C$179
            ","
              US OS
            ","
          14k yellow gold natural pearl pendant
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",N/A,680,100+,2 days,26,https://poshmark.ca/listing/14k-natural-pearl-pendant-66dfaa5f72f45f02c185782d
michelle lynn,"
            MICHELLE LYNN gold owl pendant necklace with ruby eyes 1970 VTG
          ","
              C$150
            ","
              US OS
            ","
          Michelle Lynn stamp owl necklace

There’s a possibility that I keep this necklace for myself…

Measures 30 inches in box chain

STUNNING 100%
        ",N/A,"N/A, N/A, N/A, Red, Gold, N/A, N/A, N/A",N/A,1836,600+,1 day,68,https://poshmark.ca/listing/MICHELLE-LYNN-gold-owl-pendant-necklace-with-ruby-eyes-1970-VTG-66db0089d399ff7c475c816a
N/A,"
            UNISEX LOVE Double finger ring size 6 /6.5
          ","
              C$15
            ","
              US OS
            ","
          UNISEX LOVE Double  finger ring size 6 /6.5
        ",N/A,"N/A, N/A, N/A, Silver, N/A, N/A, N/A",N/A,270,30+,1 day,4,https://poshmark.ca/listing/UNISEX-LOVE-Double-finger-ring-size-6-65-66d813eb943ddbeea0d21f02
N/A,"
            Gladiator Large Heavy Bangle
          ","
              C$24
            ","
              US OS
            ","
          Gladiator Large Heavy Bangle
        ","Seller Discount: 10% off 7+ Bundle, Price Dropped: 11%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",N/A,6416,4800+,4 days,100+,https://poshmark.ca/listing/Gladiator-Large-Heavy-Bangle-66a4b270ac1b048c7b5cc751
Vintage,"
            Vintage Retro Disco Silver Holographic Hippie Rainbow Circle Pendant Necklace
          ","
              C$200
            ","
              US OS
            ","
          Vintage Retro Disco Sterling Silver Rainbow Holographic Defraction Hippie Boho Circle Pendant Necklace CD 

16 inches Long

Pre Owned Excellent Condition
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink, Silver, N/A, N/A, N/A",N/A,760,65+,1 day,11,https://poshmark.ca/listing/Vintage-Retro-Disco-Silver-Holographic-Hippie-Rainbow-Circle-Pendant-Necklace-66d8fec48a00e34787288d2b
kate spade,"
            Kate spade pearls of wisdom short scatter
          ","
              C$95
            ","
              US OS
            ","
          12k gold plated faux pearl scatter necklace
- Lobster clasp
- Approx. 15"" length with 2"" extender
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gold",N/A,8491,5600+,1 day,100+,https://poshmark.ca/listing/Kate-spade-pearls-of-wisdom-short-scatter-66bc9740b4ee5bf3e72f4958
N/A,"
            Three Pairs Hoop Earrings
          ","
              C$12
            ","
              US OS
            ","
          Includes:

-Wood + green thread dangle hoops with backings

-Green-dyed horn dangle hoops

-Silvery beaten hoops with post-and-latch closure

Bundle with 2(or more) other items to save!
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Green, Brown, N/A, N/A",N/A,325,200+,2 days,44,https://poshmark.ca/listing/Three-Pairs-Hoop-Earrings-5ec5bf3edb99b9461d081d4c
N/A,"
            Cross Brooch Gold Tone Cross Pin Cross Jewelry Holy Cross Brooch
          ","
              C$17
            ","
              US OS
            ","
          🌷Bundles and offers welcome!🌻

Size: 2.2""X2.76""(5.6CMX7CM)
Color: Gold tone.

🌷Mix 'n' match and send me an offer, I can't accept an offer if you don't ask. 🌻
        ",N/A,"N/A, N/A, N/A, N/A, N/A",N/A,480,95+,1 day,16,https://poshmark.ca/listing/Cross-Brooch-Gold-Tone-Cross-Pin-Cross-Jewelry-Holy-Cross-Brooch-65e0f514dff94d8e453e0dd2
Amore,"
            Sterling SILVER flower pendant 1.0""
          ","
              C$39
            ","
              1.0""
            ","
          Pendant size: 24 x16 mm
Made with white cubic* To get $15 OFF your first purchase on Poshmark use my invite code: GOLDNIDEA zirconia and black enamel
Metal: sterling silver, marked 925
Weight: 1.78 gr
Condition: pre-owned, very good
        ","Seller Discount: 5% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",N/A,1715,800+,1 day,100+,https://poshmark.ca/listing/Sterling-SILVER-flower-pendant-10-5f963609ff7c5a0c81625534
N/A,"
            NWOT Green Body Jewelry (belly button ring?)
          ","
              C$7
            ","
              US OS
            ","
          Twisty peacock green piercing ring NWOT (for belly button piercings? IDK, bought by mistake; was trying to get a helix piercing. Never worn.)

Bundle with 2(or more) other items to save!
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Green, N/A, N/A, N/A",N/A,325,200+,2 days,44,https://poshmark.ca/listing/NWOT-Green-Body-Jewelry-belly-button-ring-5ec5b73a52877988a3038694
N/A,"
            Italian ceramics 925 Silver ring
          ","
              C$65
            ","
              US OS
            ","
          The ceramics can be removed.
8 Cz stones
Unique design
Size 7-7.5
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Silver",N/A,173,50+,1 day,7,https://poshmark.ca/listing/Italian-ceramics-925-Silver-ring-66bd16710e5172eb487ac649
N/A,"
            Large Christmas Swing Red Cardinal Brooch Rhinestone Cardinal Pin Christmas Pin
          ","
              C$25
            ","
              US OS
            ","
          🌷Bundles and offers welcome!🌻

Size: 2.56inches X 3.54inches (6.5cmX9cm)
Color: Gold tone.

🌷Mix 'n' match and send me an offer, I can't accept an offer if you don't ask. 🌻
        ",N/A,"N/A, N/A, N/A, N/A, N/A, N/A",N/A,480,95+,1 day,16,https://poshmark.ca/listing/Large-Christmas-Swing-Red-Cardinal-Brooch-Rhinestone-Cardinal-Pin-Christmas-Pin-65e0e5d1fb73047307090e90
N/A,"
            2/$27 | White + Crystal Beaded Indigenous Necklace | Handmade Jewelry
          ","
              C$18
            ","
              US OS
            ","
          🌿DESCRIPTION🌿

Handmade beaded bohemian necklace in white, clear and gold glass beads falling into elegant crystal shaped clear dangle. 

Necklace has a gold toned metal chain and lobster claw closure 

Beautiful + unique 

🌿DETAILS🌿

• Indigenous made in Canada 🇨🇦
• Modern boho style
• Spot wash with damp cloth 
(do not saturate) 

🌿CONDITION🌿

Item is in new condition

🌿TO NOTE🌿

• Item is handmade - please see all photos + video for true representation + minor imperfections.⚠️

• Every piece is made with love🌹

• Item may be mailed in recycled packaging ♻️

-------------------

🪲New to Poshmark?🪲

Please use code JIJAAKSTUDIO_CA when signing up for $15 off your first purchase

-----------

SHOP INSPIRED INDIGENOUS ✊
(not Indigenous inspired) 

This item was made by me @jijaakstudio_ca 

Aanii (Hello 👋) I am an Anishinaabe + Metis beadwork, textile and mixed media artist. 

Miigwetch (thank you) for visiting and supporting small business 🌎
        ",N/A,"N/A, N/A, N/A, Gold, White, N/A, N/A, N/A",N/A,1007,900+,1 day,100+,https://poshmark.ca/listing/227-White-Crystal-Beaded-Indigenous-Necklace-Handmade-Jewelry-66de791564164a5547e8eed6
N/A,"
            Shimmery Gold Glass Seed Bead Necklace - New Item (16"")
          ","
              C$10
            ","
              US OS
            ","
          Hey glam queens! Get ready to shine with the latest handmade item on Poshmark! Feast your eyes on this fabulous SHIMMERY GOLD GLASS SEED BEAD TWIST NECKLACE! Perfect for adding a touch of elegance to any outfit, this 16"" stunner is a must-have accessory for your collection! Don't miss out on all that sparkle! Follow me on Poshmark today! #GlamGoddess #ShineBright #PoshmarkTreasures
        ",N/A,"N/A, N/A, N/A, Gold, N/A",N/A,567,100+,1 day,24,https://poshmark.ca/listing/Shimmery-Gold-Glass-Seed-Bead-Necklace-New-Item-16-66a45af00c842749d1adcee6
N/A,"
            925 nova  Scotia pendant
          ","
              C$49
            ","
              US OS
            ","
          925 silver nova Scotia pendant
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",N/A,680,100+,2 days,26,https://poshmark.ca/listing/925-nova-Scotia-pendant-66e64caa27539dfa264dc390
Vintage,"
            Vtg Vendome  Necklace
          ","
              C$33
            ","
              US OS
            ","
          Vintage Gold tone and faux pearl necklace. 
Made by Vendome. 
Vintage from the 1990's based on my research. 
Excellent pre-loved condition- no issues what so ever.

New to Poshmark? Sign up now with my code:crazycatlady332 and you will receive a $15 credit to spend on your first purchase (I also get the same credit)!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gold, White, N/A, N/A, N/A",N/A,1845,500+,1 day,100+,https://poshmark.ca/listing/Vtg-Vendome-Necklace-668c75453eddebd610db6cd7
Kein,"
            Vintage Kien medieval negligee necklace
          ","
              C$45
            ","
              US OS
            ","
          Vintage Kien glass and stone necklace 
Medieval style with burgundy velour strand and beaded glass pendants
Beautiful rich burgundy colours 
Canadian 🇨🇦 designer 
Very good condition
        ",N/A,"N/A, N/A, N/A, N/A, N/A",N/A,1229,400+,1 day,85,https://poshmark.ca/listing/Vintage-Kien-medieval-negligee-necklace-66dfdcf2375218c9c60fb17d
N/A,"
            Set of 7 stacking bracelets
          ","
              C$18
            ","
              US OS
            ","
          beautiful setnof 7 turquoise and silver stacking bracelets
        ","Seller Discount: 25% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Green, Blue, N/A, N/A, N/A",N/A,2549,1500+,2 days,100+,https://poshmark.ca/listing/Set-of-7-stacking-bracelets-66c1d7b8b3ef6232ad57a1de
N/A,"
            Ravishing Ladies Sterling Silver Garnet and Topaz Size 8 Designer Ring
          ","
              C$375
            ","
              US OS
            ","
          💕Coming Soon💕
Gemstone Description
Gemstone: Garnet
Gem Grade: AA
Color: Red
Cut: Round Cut
Height: 7.00 mm
Width: 7.00 mm
Depth: 0 mm
CTW: 1.54 CTW
Gemstone Description
Gemstone: Topaz
Gem Grade: AA
Color: White
Cut: Round Cut
Height: 1.25 mm
Width: 1.25 mm
Depth: 0 mm
CTW: 0.12 CTW
Gem Treatment: Heat Treated
Material Information
Primary Material: Sterling Silver
Plating Material: Rhodium
Jewelry Information
Mount Type: Ring
Gender: Ladies
Size: 8
Overall Weight: 2.13 g
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Silver",N/A,413,200+,1 day,54,https://poshmark.ca/listing/Ravishing-Ladies-SterlingSilver-Garnetand-Topaz-Size-8-DesignerRing-66b9f6b0e2ac0cffb6dce3c9
Fifth Avenue Collection,"
            WOMEN'S NWT Fifth Avenue Collection Solitaire Pendant 16”
          ","
              C$50
            ","
              16”
            ","
          NWT Fifth Avenue Collection Solitaire Pendant 16”
 Here’s a timeless beauty! 
 ""Solitaire"" pendant featuring blazing 5mm AAA cubic zirconia in a classic prong setting finished in rich rhodium is an FAC must-have! 
16"" chain with 2"" extension. 
Nickel and lead free jewellery.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Silver",N/A,1614,1200+,1 day,100+,https://poshmark.ca/listing/WOMENS-NWT-Fifth-Avenue-Collection-Solitaire-Pendant-16-66c3e65f8e40fda6cb6e6d2f
N/A,"
            💛 Bronze Red Crystal Forbidden Fruit Earrings
          ","
              C$15
            ","
              US OS
            ","
          Cute red Apple Crystal earrings

All crystals are intact, no markings 💛

Bundle items to save on shipping! Will accept or counter every offer! Items 15$ & Under are free with purchase! One free item with purchases below 50$, Two free items with purchases between 50$ - 150$, and Three free items with purchases 150$ +. 

Item will be sanitized before shipping

Please examine all pictures closely as they form part of the description.As-is. Prop box not included.

New to Poshmark? Use sign up code abbie_chase for a 15$ credit towards your first purchase!
        ","Seller Discount: 25% off 5+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Green, N/A, N/A",N/A,2897,1500+,1 day,100+,https://poshmark.ca/listing/BronzeRed-Crystal-Forbidden-Fruit-Earrings-66dde58169ef1ae5eb14323a
Canadijanna,"
            Handmade Mother of Pearl Fluorite Saint Necklace
          ","
              C$85
            ","
              US OS
            ","
          This piece is just so unique, and will never be replicated as I have only ever found one of these stunning vintage centrepieces. Handmade by me, Canadijanna!

Features:
-delicate vintage carved mother-of-pearl saint and child centrepiece
-genuine fluorite bead chain and dangle features 
-silvertone wiring and circle and bar clasp
Length is 23"".

No tags. Handmade by me in British Columbia, Canada. 

I accept reasonable offers.
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Silver, White, N/A, N/A, N/A",N/A,788,500+,1 day,100+,https://poshmark.ca/listing/Handmade-Motherof-PearlFluorite-SaintNecklace-66a7e42b538bebb9f3817b5a
Artisan,"
            Glass Fish Scene Pendant on Beaded Chain - Lampwork
          ","
              C$45
            ","
              20
            ","
          Artisan Glass Lampwork Fish Pendant on Beaded Wire Chain with Lobster Clasp. adorable little red fishy against a sandy gold background under the sea; large pendant at 2"" long, such a unique and sweet piece! obviously handcrafted with love, however the crafter and time period is unknown. a cheerful addition to your jewelry box!
20"" chain
2"" pendant 

*preloved items are sold as is, please view all photos carefully to ensure that this is the piece for you*

tags
glass, dichroic, art, handcrafted, handmade,  cheerful, fish, underwater, ocean, nautical, cute, sweet, gold, red, white, black, large, pendant, unique, Artisan, kitsch
        ","Seller Discount: 30% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Gold, N/A, N/A, N/A",N/A,415,300+,1 day,74,https://poshmark.ca/listing/Glass-Fish-Scene-Pendant-on-Beaded-Chain-Lampwork-66d503e1d6c0dcac2ec61ea3
N/A,"
            Small Silver Horse Stud Earrings
          ","
              C$15
            ","
              US OS
            ","
          Small Silver Horse Stud Earrings

Colour: Silver

Size: Small

Condition: Excellent Used Condition

**MEASUREMENTS AVAILABLE UPON REQUEST**
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Silver, N/A, N/A, N/A",N/A,1341,700+,3 days,100+,https://poshmark.ca/listing/Small-Silver-HorseStud-Earrings-66ab7c0b74cb47e379b3965d
N/A,"
            Large  Egyptian sterling silver 925 pendant
          ","
              C$95
            ","
              US OS
            ","
          2 inch pendant
Very nice detail 
Fully hallmarks 

155-140
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",N/A,4658,1900+,1 day,100+,https://poshmark.ca/listing/Large-Egyptian-sterling-silver-925-pendant-65661ff73b982a830f1c4b8d
