Brand,Item Name,Price,Size,Description,Extra Info,Colors,Image URL,No Of Seller Listings,No Of Sold Seller Listings,Seller Avg. Shipping Time,No of Seller Love Notes,Product Link
CROCS,"
            EUC Crocs | Unisex Crocband Animal Print Clog Mule Size 9W or 7M
          ","
              C$69
            ","
              US 9
            ","
          Crocs Unisex Crocband Animal Print Clog Mule
Colour: Espresso/Gold
Size: 9 Women or 7 Men

Condition: Pre-owned, in excellent condition
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Brown, Gold, N/A, N/A, N/A",N/A,1346,800+,1 day,100+,https://poshmark.ca/listing/EUC-Crocs-Unisex-Crocband-Animal-Print-Clog-Mule-Size-9W-or-7M-66c13983f33f71e983100351
Artengo,"
            Artengo Running shoes size 6.5
          ","
              C$30
            ","
              US 6.5
            ","
          Condition: New without box
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink, White",N/A,3356,1900+,1 day,100+,https://poshmark.ca/listing/Artengo-Running-shoes-size-65-6696a0c68e40fdb4a16778f8
N/A,"
            Black leather studded ankle strap espadrille flat sandals EU 40
          ","
              C$49
            ","
              EU 40
            ","
          Black leather espadrille sandals. Brand unknown
Made in Spain
Very similar to Valentino Rockstuds

feel like genuine later
black with tan
metal studs on heels and ankle straps
ankle straps wrap twice around ankle and buckle
flat
espadrille soles

Size EU 40 

Excellent used condition! 

Note colours may appear differently from screen to screen. 

New to Poshmark? Sign up using code CUR8EDCLASSIX and receive $15 off your first purchase.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Tan, N/A, N/A, N/A",N/A,11593,7200+,1 day,100+,https://poshmark.ca/listing/Black-leather-studded-ankle-strap-espadrille-flat-sandals-EU-40-66b4fd9f9a76efb2b19a058d
Sperry,"
            Sperry Top Sider Shoes
          ","
              C$45
            ","
              US 8.5
            ","
          Navy and beige women's Sperry's. Very comfortable, just too wide for me. Worn once to the boat, never wet.

Build a bundle, make an offer, save on shipping 📦 💸
I recycle packaging materials out of concern for the environment 🌳
        ","Seller Discount: 20% off 4+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue, N/A, N/A, N/A",N/A,395,200+,2 days,27,https://poshmark.ca/listing/Sperry-Top-Sider-Shoes-61aab9cd2f3d194e47a81f2f
Tahari,"
            Tahari Robbie Peep Toe Pumps/Size 6M
          ","
              C$35
            ","
              US 6
            ","
          Tahari Robbie Pumps
Peep Toe
Metal detail on toe has Taharai name stamp


Heel: 3""
 
Material:
Man Made upper
Man Made sole
 
Colour- Black with white detail on toe

Size: 6M

Excellent pre-owned condition. No known flaws and very light overall wear. Some glue from size sticker on inside-shown in picture.

Taking Reasonable Offers 📦 Fast Shipping ⚠️ Use Measurements to be sure of fit when possible! 
Just a reminder that your review is about the product you received and the sellers service. It does not include Canada Posts delivery time – I ship same day or next day depending on the time of sale.
Thank you!
Happy Shopping! 
        ","Seller Discount: 30% off 3+ Bundle, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A, N/A, Black, White",N/A,839,200+,1 day,53,https://poshmark.ca/listing/Tahari-Robbie-Peep-Toe-PumpsSize-6M-66d4305b04b36db96ae2b8ec
le chateau,"
            💐 Pink Satin Pumps
          ","
              C$25
            ","
              US 7
            ","
          Pink Satin Pumps
3 inch heel
Peep toe and side cut out style 
Additional Heel Base 

Good condition 
From a smoke and pet free home
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Pink",N/A,316,100+,1 day,41,https://poshmark.ca/listing/Pink-Satin-Pumps-66d659a78e40fdebef4e67f8
Hugo Boss,"
            Hugo Boss fringe wood stiletto sandals high heels size  37
          ","
              C$92
            ","
              US 7
            ","
          Hugo Boss fringe wood stiletto sandals heels
Very good used condition
approx: 3"" heels
fringe trim made of wood pieces
shell that is likely poly/plastic material
pointed open toe
zippered back
made in Italy

Hugo Boss fringe wood stiletto sandals heels
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,1943,1200+,2 days,100+,https://poshmark.ca/listing/Hugo-Boss-fringe-wood-stiletto-sandals-high-heels-size-37-66a1d92e0dfd6439af187a13
Clarks,"
            Clark’s black Leather upper shoes
          ","
              C$39
            ","
              US 8
            ","
          𝅺EUC. These shoes have a leather upper with laces and a rubber sole in great condition.
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Black",N/A,540,300+,1 day,61,https://poshmark.ca/listing/Clarks-black-Leather-upper-shoes-66c850624aadfc7d4eb539d1
Dr. Martens,"
            Dr Martens Women's 7, Men's 6, 1460  Metallic Chunky Glitter Ankle Boots
          ","
              C$95
            ","
              US 7
            ","
          Vibrant and Chunky Glitter turns the 1460 into a show stopping FESTIVAL ESSENTIAL 

Pre-owned and in Excellent Pre-owned condition. 

Measurement in pictures please double check against your own shoes to ensure fit

Super fun for everyday or to spice up a formal occasion:
Bridal, Wedding, Grad, Concert etc

-Iconic  8-eye 1460 
-Chunky Glitter is a synthetic material coated with super sparkly glitter Gently clean it with a damp cloth
-Our Goodyear-welted lines are heat-sealed at 700°C and reinforced with signature welt stitch
-Side zipper for easy on/off

Style tags:
utility boot
ankle boot
combat boot
Glitter
Sparkle
Feminine
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Silver",N/A,124,45+,1 day,4,https://poshmark.ca/listing/Dr-Martens-Womens-7-Mens-6-1460-Metallic-Chunky-Glitter-Ankle-Boots-66c6c01b9d05c4e824ce928a
Time and Tru,"
            Time and Tru [10] Women's Cindy Sandals
          ","
              C$35
            ","
              US 10
            ","
          see last picture 😃
        ","Seller Discount: 20% off 4+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Brown, N/A, N/A, N/A",N/A,590,100+,2 days,20,https://poshmark.ca/listing/Time-and-Tru-10-Womens-Cindy-Sandals-66d48fce9a76ef3cbc053902
Johnny Was,"
            Johnny Was sandals - Size 9
          ","
              C$52
            ","
              US 9
            ","
          Good used condition Johnny Was sandals. 
Size 9, small amount of dirt and wear on along the base ( cleaned to the best of my ability - please see photos) 
But overall good condition. 
 

10.5 long 4 in wide
        ","Seller Discount: 25% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, N/A, N/A, N/A",N/A,576,200+,2 days,27,https://poshmark.ca/listing/Johnny-Was-sandals-Size-9-66d8f223741271fd4d5a7f61
Timberland,"
            NWOB Timberland’s Women Premium 6” Waterproof Boots size  7.5
          ","
              C$90
            ","
              US 7.5
            ","
          Description
Style TB010361713
Inspired by our original waterproof boot, this all-season style gives you tireless waterproof performance and instantly recognizable work-boot styling. Other essential features include 200 grams of warm, down-free PrimaLoft® insulation, a padded collar for a comfortable fit around the ankle and a rubber lug outsole for traction.

Product Detail
Upper made with waterproof premium Timberland® leather
Lace-up style
Padded leather collar
200 grams of PrimaLoft® insulation
Leather lining
Anti-fatigue removable footbed
Seam-sealed construction
Rubber lug outsole
Shaft Height: 5.25""
We are a member of the Leather Working Group
Shaft Height: 5.25"" (13.3 cm)
Imported 
Size 7.5
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Tan, N/A, N/A, N/A",N/A,384,100+,1 day,17,https://poshmark.ca/listing/NWOB-Timberlands-Women-Premium-6-Waterproof-Boots-size-75-66dafe4cf625335c8bdf0752
Enzo Angiolini,"
            Enzo Angiolini Miami Pink Vintage NWOT Softique Loafer 100%Leather Sz 6 (6.5)
          ","
              C$39
            ","
              US 6
            ","
          Like new vintage pair of loafers in pink. These Enzo Angiolini shoes are a soft %100 leather upper and leather sole as well. Made in Brazil. They are marked a size 6 1/2 but fit a size 6 foot. Please see measurements in photos.
        ",N/A,"N/A, N/A, N/A, Pink, N/A, N/A, N/A",N/A,800,300+,1 day,90,https://poshmark.ca/listing/Enzo-Angiolini-Miami-Pink-Vintage-NWOT-Softique-Loafer-100Leather-Sz-6-65-6692b78fa2c69eae62120d31
Attitude x Jay Manuel,"
            Attitude Jay Manuel Faux  Suede Chunky Heel Ankle Boots Black Gold Accent Size 8
          ","
              C$56
            ","
              US 8
            ","
          Elevate Your Style with Attitude x Jay Manuel Faux Suede Ankle Boots - Black with Gold Accents Size 8

These fierce ankle boots from Attitude x Jay Manuel combine edgy style with ultimate comfort.

 Crafted from premium faux suede, these boots feature a chunky heel and gold accents that add a touch of glamour to any outfit.

 These versatile boots can be dressed up or down, making them the perfect addition to your wardrobe.

- Faux suede material
- Chunky heel for added stability
- Gold accents for a touch of luxury
- Versatile and stylish design
- Perfect for any occasion.
- Side Zippers

Block Heel is approximately 4.75” with a concealed front platform. Front platform is difficult to measure since it’s not visible but it’s approximately 0.5” to 1”

In Great Used Condition 
Smoke Free/Pet Free Home
Very Fast Shipping
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Gold, N/A, N/A, N/A",N/A,1925,1200+,1 day,100+,https://poshmark.ca/listing/Attitude-Jay-Manuel-Faux-Suede-Chunky-Heel-Ankle-Boots-Black-Gold-Accent-Size-8-66daf10400d02872300876f0
PIKOLINOS,"
            Pikolinos vicar leather lace ankle boots color brown size 39
          ","
              C$57
            ","
              US 8.5
            ","
          good condition 
flexible outsole
soft leather 
urban and biker fashion styles 
lightweight 
soft walking comfort
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Brown, N/A, N/A, N/A",N/A,2579,1300+,1 day,100+,https://poshmark.ca/listing/Pikolinos-vicar-leather-lace-ankle-boots-color-brown-size-39-6660e0804fab7b92fba50dc7
adidas,"
            Adidas Soccer Cleats FG Blue & Black Size 5Y or Women’s 7.5 US
          ","
              C$39
            ","
              US 5 (Big Boy)
            ","
          PERFECT CONDITION, gently used. No Box.   

If you have any questions, please reach out!   

SAME DAY SHIPPING   
(STORE IS RELAUNCHING, WE WILL NOW BE PROVIDING FASTER SHIPPING)

I package and ship each pair carefully!   

Size: 5Y for boys or 7.5 for Women (see tag in photos for more details about the size) 

Pair in photos is the exact pair you are purchasing.   

Make sure to follow. I list new inventory daily and offer bundle pricing! Feel Free to send offers!
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Blue, N/A, N/A, N/A",N/A,333,200+,1 day,33,https://poshmark.ca/listing/Adidas-Soccer-Cleats-FG-Blue-Black-Size-5Y-or-Womens-75-US-66b23115775cafc736dbb9c6
Bagatt,"
            BAGATT ITALY Women Black White Leather Wedge Sandals Tribal Heels Shoes EU41
          ","
              C$60
            ","
              EU 41
            ","
          BAGATT ITALY Women Black White Leather Wedge Sandals Tribal Heels Shoes EU41


**** **** **** **** **** **** **** **** **** **** **
 BAGATT leather wedge sandals 

New without box/tags, never worn outside, please check ALL photos for condition . 
. (: What you see is what you get,

 Made is Romania  

Size EU41 which corresponds to US11 , please check  photos  for insoles/heels size in inches for a proper fit
        ","Seller Discount: 5% off 4+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, White, N/A, N/A, N/A",N/A,1279,700+,2 days,100+,https://poshmark.ca/listing/BAGATT-ITALY-Women-Black-White-Leather-Wedge-Sandals-Tribal-Heels-Shoes-EU41-6465793e28e1e0db7e201684
Steve Madden,"
            Steve Madden pop art comic men's shoes size 10
          ","
              C$10
            ","
              US 10
            ","
          used Steve Madden pop art comic men's shoes.Size 10.
        ","Seller Discount: 10% off 5+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue, Red, N/A, N/A, N/A",N/A,392,100+,1 day,6,https://poshmark.ca/listing/Steve-Madden-pop-art-comic-mens-shoes-size-10-664920a193a13dbc6d897c0e
Frye,"
            FRYE BOOTS - Womens Melissa Button Short 2 Boot- Size 7.5 B
          ","
              C$220
            ","
              7.5 B
            ","
          FRYE BOOTS - Womens Melissa Button Short 2 Boot- Size 7.5 B

Excellent condition.   These were only ever tried on in my house then stuck in my closet since.  The markings on them which you can see in the pictures are from not being stored in the box.
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, N/A, N/A, N/A",N/A,111,4,1 day,--,https://poshmark.ca/listing/FRYE-BOOTS-Womens-Melissa-Button-Short-2-Boot-Size-75-B-66db36accf86b1da3412ca48
Clarks,"
            Clark’s artisan peep toe sling back espadrille wedge sandal  size 7.5
          ","
              C$35
            ","
              US 7.5
            ","
          Beautiful faint plaid like pattern , with floral accents across strap 
2.5” wedge height 
EUC 
Open to offers and questions 
Shoes in photos are the pair you’ll receive
        ","Seller Discount: 10% off 2+ Bundle, Price Dropped: 17%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black",N/A,203,100+,1 day,36,https://poshmark.ca/listing/Clarks-artisan-peep-toe-sling-back-espadrille-wedge-sandal-size-75-66a4afe2038291fc1f57ac71
Skechers,"
            Skechers Diameter Murilo Men’s Lace Up Casual Shoes - Size 11
          ","
              C$30
            ","
              US 11
            ","
          Skechers Diameter Murilo Lace Up Casual Shoes 

*discounted shipping*

Size: Men’s 11

Condition: New with Tags (NWT)

Colour: Black

Brand: Skechers 

* Durable leather upper with distressed leather panels
* Stitching accents
* Dual stitched toe overlay panels
* Padded collar and tongue
* Fabric lining for breathability
* Cushioned footbed for comfort
* Rubber outsole for durable traction

New to Poshmark? Sign up with code: SOPHIAEVANS831 for $15 off your first purchase! 🎉
        ","Seller Discount: 20% off 2+ Bundle, Price Dropped: 14%, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,17,10+,2 days,--,https://poshmark.ca/listing/Skechers-Diameter-Murilo-Mens-Lace-Up-Casual-Shoes-Size-11-66d751d025b2f2dfe4bc976d
Vans,"
            Van Authentic Sneaker Grey  Size 9
          ","
              C$28
            ","
              US 9
            ","
          Van Authentic Sneaker in Grey
Mens 9 or Womens 10.5
In excellent preloved condition. See photos for overall condition.
Colours may vary due to lighting and screen resolution
Bundle this with other items and save on shipping! Ask me how
Offers are welcome!
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gray, Red, N/A, N/A, N/A",N/A,1506,1100+,2 days,100+,https://poshmark.ca/listing/Van-Authentic-Sneaker-Grey-Size-9-66de21a7e48e86987f84d527
Jordan,"
            *Never Worn* Air Jordan Team Elite 2 Low (2017) Size 6.5 Y Boys
          ","
              C$65
            ","
              US 6.5 (Big Boy)
            ","
          Perfect Condition!!

Team Elite 1 Lows from 2017

🤍Brand : Air Jordan

🤍Size : Boys Youth 6.5

🤍Color : Black, Red White 

🤍Quality : Brand New, Never Worn, Bit of Dust from Storage
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Red, N/A, N/A, N/A",N/A,14,4,1 day,--,https://poshmark.ca/listing/Never-Worn-Air-Jordan-Team-Elite-2-Low-2017-Size-65-Y-Boys-66da4a3f2839bc6de9498a6b
Kuiper,"
            Kuiper Red and Black Winter Boots
          ","
              C$45
            ","
              US 8
            ","
          Kuiper red and black boots 
Size 9 but fits smaller more like an 8
Good condition some slight wear in the back of one boot
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Red, Black, N/A, N/A",N/A,747,500+,1 day,100+,https://poshmark.ca/listing/Kuiper-Red-and-Black-Winter-Boots-66c7e29ed3309fd173b122ee
N/A,"
            Manitoba’s Mukluks Keewatin waterproof boots. New.
          ","
              C$190
            ","
              US 6
            ","
          Brand new and never worn Manitoba’s Mukluks Waterproof Keewatin style boots. Can be worn all year round. Comfy and cozy. Fit true to size. See photos for all the details.
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black",N/A,1940,1700+,1 day,100+,https://poshmark.ca/listing/Manitobas-Mukluks-Keewatin-waterproof-boots-New-6633c5ded3309f7cabadc9e8
Zeria,"
            Brown  Zeria leather heels
          ","
              C$25
            ","
              US 7
            ","
          Size : 7
Measurements : H 5’’ W9’’
Color: Brown

•Great condition 

🚫No pulls or stains
•Everything is verified before posting
🚭Smoke free
🛍️Currently in my thrift store

All shipping processes recorded for assurance 📸

New to Poshmark!? 🤩
Sign up now using Code KOZMIKOBOUTIQUE for $15 credit towards purchase! ✨
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Brown, N/A, N/A, N/A",N/A,41,15+,2 days,2,https://poshmark.ca/listing/Brown-Zeria-leather-heels-66dc8901b3ef62ec6e9e2428
Timberland,"
            TIMBERLAND pale pink / mauve with silver accents
          ","
              C$145
            ","
              US 9
            ","
          New with price tag still on soles
Limited edition, rare and discontinued 

Colour is very light pink. Pink-cream or baby pink. Might have slight variation of shade depending on lighting conditions. 

Impulse stress buy from studying. Tried on once indoors but don’t like the feel of combat boots 

Forgot to stuff it and lace it back up so the shape is not as smooth as i hoped it’d be. 

There are some creasing on parts that were not stuffed

As is no Inclusions

No picky buyers
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, Pink, Silver",N/A,455,200+,1 day,64,https://poshmark.ca/listing/TIMBERLAND-pale-pink-mauve-with-silver-accents-66cb56d72d829aa735d9263b
CROCS,"
            Crocs Womens Size 7 Kadee Ballet Flats Black Slip On  Cut Out
          ","
              C$24
            ","
              US 7
            ","
          Crocs Kadee Ballet Flats
Womens Size 7W
Color: Black
Slip Ons
Side Cut Outs
Approx L - 9.5""
Any questions please ask ;)
        ","Price Dropped: 11%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A",N/A,794,400+,2 days,72,https://poshmark.ca/listing/Crocs-Womens-Size-7-Kadee-Ballet-Flats-Black-Slip-On-Cut-Out-65121096f8c5da2ad4f33956
bull Boxer,"
            BULL Boxer plaid print lace up ankle booties size 9.5
          ","
              C$69
            ","
              US 7
            ","
          Bull Boxer amazing high top bootie style men’s shoes
In excellent condition
Leather
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Brown, N/A, N/A",N/A,5484,4500+,1 day,100+,https://poshmark.ca/listing/BULL-Boxer-plaid-print-lace-up-ankle-booties-size-95-66c54b12b591ed6ffc0e1a39
Guess,"
            Vegan Leather Sylvia Platform Guess sandals Size 7 like  new condition peep toe
          ","
              C$40
            ","
              US 7
            ","
          Vegan Leather Sylvia Platform Guess sandals Size 7 like new condition peep toe
zip back closure 
strap buckle 
man made
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Brown",N/A,217,75+,1 day,15,https://poshmark.ca/listing/Vegan-Leather-Sylvia-Platform-Guess-sandals-Size-7-like-new-condition-peep-toe-66de2f9a8e40fdc93cf7671d
N/A,"
            Camo  Dinosaur Rain Boots Size 10
          ","
              C$10
            ","
              US 10 (Toddler Boy)
            ","
          Size 10 Camo rain boots 
Adorable dinosaur scales on the back
Handles at top
Unsure of brand as these are quite worn.
Some scuffing (see photos) as well as a hole in the inner fabric of the left boot near the heel.
Very worn.  These would be best as play boots where you don’t mind getting them dirty.  Still function perfectly.
        ","Seller Discount: 5% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Green, Blue, N/A",N/A,1708,800+,1 day,100+,https://poshmark.ca/listing/Camo-Dinosaur-Rain-Boots-Size-10-66de0413d6ab5de423f876de
RON WHITE,"
            RON WHITE, peep toe shoes. Sz 40
          ","
              C$30
            ","
              Size 40
            ","
          Beautiful fuschia leather shoes with multi coloured metallic trim in front/heels. Trim colours pink, gold, silver, green, dark/light blue, etc. Braided trim silver/gold top of sole, bottom of foot bead. Wedge approx 3”.
Shoes Made In Italy, quality leather and workmanship. New...tried on but never worn.
        ","Seller Discount: 5% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink, Gold",N/A,253,100+,2 days,28,https://poshmark.ca/listing/RON-WHITE-peep-toe-shoes-Sz-40-607741e167bd9154c405a384
Jil Sander,"
            𝅺jil Sander Suede lace ups
          ","
              C$78
            ","
              US 5.5
            ","
          Beautiful Jill Sander Suede lace up shoes in Taupe. Classic and timeless. Well loved but lots of life left! Soles have been Topy’d ($50 Value). These are so on trend and will
never go out of style. Absolutely gorgeous. Size 35.5. Same shoes are being sold on other sites for $200. I also have another pair of Jil Sander flats for sale 

Bundle to save on shipping 🥰
        ",N/A,"N/A, N/A, N/A",N/A,2605,2000+,1 day,100+,https://poshmark.ca/listing/jil-Sander-Suede-lace-ups-66ca0646a5bb34501abf900f
Naturalizer,"
            Naturalizer Tan Leather Square Toe Loafer Shoes Flats Career Event Comfort Shoe
          ","
              C$33
            ","
              US 9
            ","
          Naturalizer tan square toe loafer shoes flats career event comfort shoe sz 9 narrow
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A",N/A,3056,1900+,2 days,100+,https://poshmark.ca/listing/Naturalizer-Tan-Leather-Square-Toe-Loafer-Shoes-Flats-Career-Event-Comfort-Shoe-66a92631f8ede70d14ab88f0
Sam Edelman,"
            Sam Edelman Waylon Chunky Heel Silver Leather Slip-on Sandal size 8
          ","
              C$75
            ","
              US 8
            ","
          Upper: Calfskin
Layered logo straps at vamp
Woven raffia trim
Block heel
Man-made sole
Heel height 1.75” 
Size 8
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Silver, N/A, N/A, N/A",N/A,384,100+,1 day,17,https://poshmark.ca/listing/Sam-Edelman-Waylon-Chunky-Heel-Silver-Leather-Slipon-Sandal-size-8-66db75295af6e6801f76e57f
UGG,"
            UGG DAKOTA SUNSHINE PERF SHOES/SLIPPERS!!
          ","
              C$35
            ","
              US 7
            ","
          UGG SHOES/SLIPPERS
DAKOTA SUNSHINE PERF
Excellent used condition
Size 7
        ","Seller Discount: 15% off 2+ Bundle, Price Dropped: 29%, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A",N/A,285,65+,3 days,8,https://poshmark.ca/listing/UGG-DAKOTA-SUNSHINE-PERF-SHOESSLIPPERS-63c746704bf9ffc3c9811a92
Dolce Vita,"
            HOST PICK - DOLCE VITA MOANA WATERPROOF CHELSEA BOOTS
          ","
              C$108
            ","
              US 9.5
            ","
          SHIPS FROM A PET-FREE, SMOKE-FREE HOME. BUNDLE 2+ ITEMS AND SAVE 15% ON YOUR ENTIRE ORDER!

The Dolce Vita Moana boots are made from high-quality materials and combine durability with style. Whether you are navigating city streets in the rain or adding an edge to your everyday look, these boots are designed to withstand the elements while keeping you effortlessly chic.

Excellent condition minus some wear on the sole. I wore these twice before realizing they were too small for me (I usually order a 10 but heard these fit big). They do fit TTS. Does not come with a box. 

Suede Upper
Rubber Outsole
Textile + Synthetic Lining

Measurements: 5"" Shaft Height / 11.5"" toe to heel  / 1"" Heel Height

Questions? Please feel free to leave comments below.

DON'T HAVE A POSHMARK ACCOUNT? SIGN UP WITH CODE - THEEASTENDEDIT - TO GET $15 OFF YOUR FIRST ORDER!

#DolceVitaBoots #DolceVita #WaterproofFootwear #ChelseaBoots #FashionAndFunction #VersatileStyle #WeatherproofFashion #EverydayEssential #StylishFootwear #CityChic #WardrobeStaple #FashionForward #PracticalFashion #UrbanStyle
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Tan, N/A, N/A, N/A",N/A,534,400+,1 day,97,https://poshmark.ca/listing/HOST-PICK-DOLCE-VITA-MOANA-WATERPROOF-CHELSEA-BOOTS-66c6d12a948ffe5f098deb34
Stacy Adams,"
            Stacy Adams Oxford Lace-Up Shoes
          ","
              C$40
            ","
              US 10
            ","
          Stacy Adams Oxford Lace-Up Shoes
Mens Size 10M
Leather upper and linings with Synthetic Sole
Good Used Condition
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Brown, N/A, N/A",N/A,895,500+,1 day,35,https://poshmark.ca/listing/Stacy-Adams-Oxford-LaceUp-Shoes-66b80a594fbbfdaf40174a38
Aldo,"
            Shimmery black peep toe heels - Aldo size 40
          ","
              C$23
            ","
              EU 40
            ","
          Shimmery black high heel pumps with peep toe and bow
Aldo 
Size 40
In excellent worn condition — see photos for condition.
        ","Seller Discount: 20% off 3+ Bundle, Price Dropped: 21%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A",N/A,176,80+,1 day,9,https://poshmark.ca/listing/Shimmery-black-peep-toe-heels-Aldo-size-40-665b0131d90d2117a3fb4aa6
